"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","C_TYP_REG_SERVICE","L_TYP_REG_SERVICE","TONNAGE_DECH"
2013,76,"Occitanie","30","Gard","02Z","Autres déchets","02A","Valorisation matière",11.418
2013,76,"Occitanie","30","Gard","02Z","Autres déchets","02Z","Non précisé",0.475
2013,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02A","Valorisation matière",1081.58615
2013,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",9.07867
2013,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02Z","Non précisé",91.88166
2013,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02A","Valorisation matière",22226.60113
2013,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02D","Stockage",66.43341
2013,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02E","Valorisation organique",3379.39282
2013,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02Z","Non précisé",7
2013,76,"Occitanie","31","Haute-Garonne","02C","Déchets verts","02A","Valorisation matière",1382
2013,76,"Occitanie","31","Haute-Garonne","02C","Déchets verts","02E","Valorisation organique",48628.66739
2013,76,"Occitanie","31","Haute-Garonne","02D","Encombrants","02A","Valorisation matière",13948.39765
2013,76,"Occitanie","31","Haute-Garonne","02D","Encombrants","02B","Incinération avec récupération d'énergie",5440.58578
2013,76,"Occitanie","31","Haute-Garonne","02D","Encombrants","02D","Stockage",16784.42279
2013,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02A","Valorisation matière",29256.3125
2013,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02D","Stockage",1422.83357
2013,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02F","Stockage pour inertes",10875.36133
2013,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02Z","Non précisé",354
2013,76,"Occitanie","31","Haute-Garonne","02F","DEEE","02A","Valorisation matière",3201.94438
2013,76,"Occitanie","31","Haute-Garonne","02Z","Autres déchets","02A","Valorisation matière",2030.74116
2013,76,"Occitanie","32","Gers","02A","Déchets dangereux","02A","Valorisation matière",225.39988
2013,76,"Occitanie","32","Gers","02A","Déchets dangereux","02Z","Non précisé",5.951
2013,76,"Occitanie","32","Gers","02B","Matériaux recyclables","02A","Valorisation matière",7130.55636
2013,76,"Occitanie","32","Gers","02B","Matériaux recyclables","02Z","Non précisé",44.75738
2013,76,"Occitanie","32","Gers","02C","Déchets verts","02E","Valorisation organique",11071.42312
2013,76,"Occitanie","32","Gers","02D","Encombrants","02D","Stockage",9676.70865
2013,76,"Occitanie","32","Gers","02E","Déblais et gravats","02F","Stockage pour inertes",8795.92053
2013,76,"Occitanie","32","Gers","02E","Déblais et gravats","02Z","Non précisé",5334
2013,76,"Occitanie","32","Gers","02F","DEEE","02A","Valorisation matière",1651.37108
2013,76,"Occitanie","32","Gers","02Z","Autres déchets","02A","Valorisation matière",9.83801
2013,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02A","Valorisation matière",939.78962
2013,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",1
2013,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",11
2013,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02Z","Non précisé",2
2013,76,"Occitanie","34","Hérault","02B","Matériaux recyclables","02A","Valorisation matière",34545.44599
2013,76,"Occitanie","34","Hérault","02B","Matériaux recyclables","02D","Stockage",12.18073
2013,76,"Occitanie","34","Hérault","02B","Matériaux recyclables","02E","Valorisation organique",13406.10191
2013,76,"Occitanie","34","Hérault","02C","Déchets verts","02A","Valorisation matière",953
2013,76,"Occitanie","34","Hérault","02C","Déchets verts","02E","Valorisation organique",72201.29216
2013,76,"Occitanie","34","Hérault","02D","Encombrants","02A","Valorisation matière",38.99649
2013,76,"Occitanie","34","Hérault","02D","Encombrants","02B","Incinération avec récupération d'énergie",12938.06675
2013,76,"Occitanie","34","Hérault","02D","Encombrants","02D","Stockage",64374.52782
2013,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02A","Valorisation matière",59273.019
2013,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02D","Stockage",4705
2013,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02F","Stockage pour inertes",39318.4714
2013,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02Z","Non précisé",46.64034
2013,76,"Occitanie","34","Hérault","02F","DEEE","02A","Valorisation matière",3750.56594
2013,76,"Occitanie","34","Hérault","02F","DEEE","02Z","Non précisé",4.14581
2013,76,"Occitanie","34","Hérault","02Z","Autres déchets","02A","Valorisation matière",19.90377
2013,76,"Occitanie","34","Hérault","02Z","Autres déchets","02Z","Non précisé",18
2013,76,"Occitanie","46","Lot","02A","Déchets dangereux","02A","Valorisation matière",426.96789
2013,76,"Occitanie","46","Lot","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",3.48279
2013,76,"Occitanie","46","Lot","02A","Déchets dangereux","02Z","Non précisé",0.02741
2013,76,"Occitanie","46","Lot","02B","Matériaux recyclables","02A","Valorisation matière",2594.72417
2013,76,"Occitanie","46","Lot","02B","Matériaux recyclables","02E","Valorisation organique",2029.45001
2013,76,"Occitanie","46","Lot","02C","Déchets verts","02E","Valorisation organique",11822.14595
2013,76,"Occitanie","46","Lot","02D","Encombrants","02A","Valorisation matière",302.91096
2013,76,"Occitanie","46","Lot","02D","Encombrants","02D","Stockage",12344.37087
2013,76,"Occitanie","46","Lot","02E","Déblais et gravats","02A","Valorisation matière",55.07882
2013,76,"Occitanie","46","Lot","02E","Déblais et gravats","02F","Stockage pour inertes",13131.02
2013,76,"Occitanie","46","Lot","02F","DEEE","02A","Valorisation matière",1778.14337
2013,76,"Occitanie","46","Lot","02Z","Autres déchets","02A","Valorisation matière",29.94446
2013,76,"Occitanie","48","Lozère","02A","Déchets dangereux","02A","Valorisation matière",0.44993
2013,76,"Occitanie","48","Lozère","02A","Déchets dangereux","02Z","Non précisé",175.00301
2013,76,"Occitanie","48","Lozère","02B","Matériaux recyclables","02A","Valorisation matière",27.3453
2013,76,"Occitanie","48","Lozère","02B","Matériaux recyclables","02Z","Non précisé",4001.64
2013,76,"Occitanie","48","Lozère","02C","Déchets verts","02Z","Non précisé",1431.02001
2013,76,"Occitanie","48","Lozère","02D","Encombrants","02A","Valorisation matière",0.52785
2013,76,"Occitanie","48","Lozère","02D","Encombrants","02D","Stockage",25.56338
2013,76,"Occitanie","48","Lozère","02D","Encombrants","02Z","Non précisé",4959.23999
2013,76,"Occitanie","48","Lozère","02E","Déblais et gravats","02D","Stockage",112.51103
2013,76,"Occitanie","48","Lozère","02F","DEEE","02Z","Non précisé",665.57199
2013,76,"Occitanie","48","Lozère","02Z","Autres déchets","02Z","Non précisé",5.53699
2013,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02A","Valorisation matière",341.64107
2013,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",4.24033
2013,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",1.13563
2013,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02D","Stockage",31.29336
2013,76,"Occitanie","65","Hautes-Pyrénées","02B","Matériaux recyclables","02A","Valorisation matière",4921.93896
2013,76,"Occitanie","65","Hautes-Pyrénées","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",144
2013,76,"Occitanie","65","Hautes-Pyrénées","02B","Matériaux recyclables","02E","Valorisation organique",329.42856
2013,76,"Occitanie","65","Hautes-Pyrénées","02C","Déchets verts","02A","Valorisation matière",291
2013,76,"Occitanie","65","Hautes-Pyrénées","02C","Déchets verts","02E","Valorisation organique",13368.25179
2013,76,"Occitanie","65","Hautes-Pyrénées","02D","Encombrants","02A","Valorisation matière",1.2
2013,76,"Occitanie","65","Hautes-Pyrénées","02D","Encombrants","02B","Incinération avec récupération d'énergie",9.22913
2013,76,"Occitanie","65","Hautes-Pyrénées","02D","Encombrants","02D","Stockage",10792.29593
2013,76,"Occitanie","65","Hautes-Pyrénées","02E","Déblais et gravats","02A","Valorisation matière",122.38365
2013,76,"Occitanie","65","Hautes-Pyrénées","02E","Déblais et gravats","02D","Stockage",154.47465
2013,76,"Occitanie","65","Hautes-Pyrénées","02E","Déblais et gravats","02F","Stockage pour inertes",15992.26244
2013,76,"Occitanie","65","Hautes-Pyrénées","02F","DEEE","02A","Valorisation matière",854.24729
2013,76,"Occitanie","65","Hautes-Pyrénées","02Z","Autres déchets","02A","Valorisation matière",1077.04764
2013,76,"Occitanie","65","Hautes-Pyrénées","02Z","Autres déchets","02Z","Non précisé",2.19
2013,76,"Occitanie","66","Pyrénées-Orientales","02A","Déchets dangereux","02A","Valorisation matière",38.28901
2013,76,"Occitanie","66","Pyrénées-Orientales","02A","Déchets dangereux","02Z","Non précisé",174.037
2013,76,"Occitanie","66","Pyrénées-Orientales","02B","Matériaux recyclables","02A","Valorisation matière",12984.56998
2013,76,"Occitanie","66","Pyrénées-Orientales","02B","Matériaux recyclables","02D","Stockage",581.2
2013,76,"Occitanie","66","Pyrénées-Orientales","02B","Matériaux recyclables","02E","Valorisation organique",1724.39
2013,76,"Occitanie","66","Pyrénées-Orientales","02B","Matériaux recyclables","02Z","Non précisé",502.38
2013,76,"Occitanie","66","Pyrénées-Orientales","02C","Déchets verts","02E","Valorisation organique",32999.81
2013,76,"Occitanie","66","Pyrénées-Orientales","02D","Encombrants","02A","Valorisation matière",243.272
2013,76,"Occitanie","66","Pyrénées-Orientales","02D","Encombrants","02B","Incinération avec récupération d'énergie",7216.36
2013,76,"Occitanie","66","Pyrénées-Orientales","02D","Encombrants","02D","Stockage",26411.18
